sitzung,dokument,titel,_filename
2020-05-25T00:00:00.000,9550f9c588ed486786c9bd29ead808da-332,Lade-Infrastrukturen für Elektrofahrzeuge,2020_1
2020-06-08T00:00:00.000,118ebb068318471c8a51b30fca61caa0-332,Wahl Mitglied ABG für Esther Guyer,2020_1
2020-06-08T00:00:00.000,118ebb068318471c8a51b30fca61caa0-332,Wahl Mitglied ABG für Claudia Hollenstein,2020_1
2020-06-08T00:00:00.000,118ebb068318471c8a51b30fca61caa0-332,Kosteneinsparung durch Entlastung der Spitalnotfall-Stationen,2020_1
2020-06-08T00:00:00.000,118ebb068318471c8a51b30fca61caa0-332,Nachwahl von Mitgliedern des Schiedsgerichts in Sozialversicherungsstreitigkeiten für die Amtsdauer 2019-2025,2020_1
2020-06-08T00:00:00.000,118ebb068318471c8a51b30fca61caa0-332,Mengenabhängige Honorar- und Bonusvereinbarungen als Ausschlusskriterien für Leistungsauftrag im SPFG,2020_1
2020-06-08T00:00:00.000,118ebb068318471c8a51b30fca61caa0-332,Lohntransparenz bei den Kaderärzten,2020_1
2020-06-08T00:00:00.000,118ebb068318471c8a51b30fca61caa0-332,Jugendschutz auf E-Zigaretten & Co. ausweiten,2020_1
2020-06-08T00:00:00.000,118ebb068318471c8a51b30fca61caa0-332,Abschaffung der eingeschränkten Berufsausübungsbewilligung für Ärztinnen und Ärzte im Ruhestand,2020_1
2020-06-08T00:00:00.000,118ebb068318471c8a51b30fca61caa0-332,Steuerungsmöglichkeiten mit der Pflegeheimliste,2020_1
2020-06-15T00:00:00.000,3380dcdf88e54e80a5d8a58849febb8b-332,Rechnung und Geschäftsbericht der Zürcher Kantonalbank (ZKB) für das Jahr 2019,2020_1
2020-06-15T00:00:00.000,3380dcdf88e54e80a5d8a58849febb8b-332,Rechnung und Geschäftsbericht der Elektrizitätswerke des Kantons Zürich (EKZ) für das Geschäftsjahr 2018/19,2020_1
2020-06-15T00:00:00.000,7d0dfc13e0f940fd8e44bdcd0fa78952-332,Geschäftsbericht und Jahresrechnung der Gebäudeversicherung Kanton Zürich (GVZ) 2019,2020_1
2020-06-15T00:00:00.000,7d0dfc13e0f940fd8e44bdcd0fa78952-332,Klare rechtliche Grundlage für Sozialdetektive,2020_1
2020-06-15T00:00:00.000,7d0dfc13e0f940fd8e44bdcd0fa78952-332,"Selbstbestimmung ermöglichen durch Subjektfinanzierung, Fristerstreckung",2020_1
2020-06-15T00:00:00.000,7d0dfc13e0f940fd8e44bdcd0fa78952-332,"Reduktion bzw. Anpassung der Verkehrsabgaben für Lastwagen, schwere Sattelschlepper und Gesellschaftswagen",2020_1
2020-06-22T00:00:00.000,c4e337f18fff423e95f718323e2b7184-332,Wahl Mitglied ABG für Claudia Hollenstein,2020_1
2020-06-22T00:00:00.000,c4e337f18fff423e95f718323e2b7184-332,Wahl Mitglied KSSG für Daniel Häuptli,2020_1
2020-06-22T00:00:00.000,c4e337f18fff423e95f718323e2b7184-332,"Teilrevision 2017 des kantonalen Richtplans, Kapitel 4 «Verkehr»",2020_1
2020-06-22T00:00:00.000,c4e337f18fff423e95f718323e2b7184-332,Standesinitiative für ein Schliessungsmoratorium für Poststellen bis zum Vorliegen und der Genehmigung einer gesamtschweizerischen Poststellenplanung,2020_1
2020-06-22T00:00:00.000,c4e337f18fff423e95f718323e2b7184-332,"Bau multifunktionaler Nationalstrassen zur Entlastung der Landschaft, vorausdenkendes und vernetztes Planen und Bauen von Infrastrukturen rund um Verkehr und Energie",2020_1
2020-06-22T00:00:00.000,c4e337f18fff423e95f718323e2b7184-332,Umweltbericht: Bericht Veloinfrastruktur verbessern und Veloverkehrsanteil erhöhen,2020_1
2020-06-22T00:00:00.000,c4e337f18fff423e95f718323e2b7184-332,Zukünftige Verkehrsgestaltung mit innovativen Mobilitätsformen,2020_1
2020-06-23T00:00:00.000,,Protokollabnahme,2020_1
2020-06-23T00:00:00.000,,"5533b: Planungs- und Baugesetz, Strassengesetz; Änderung (Bahntransport von Aushub und Gesteinskörnung)",2020_1
2020-06-23T00:00:00.000,,Verschiedenes,2020_1
2020-06-29T00:00:00.000,ac6a6c1ae80d49859758df41b6fd082a-332,Wahl Mitglied Steuerrekursgericht für Micheline Roth,2020_1
2020-06-29T00:00:00.000,ac6a6c1ae80d49859758df41b6fd082a-332,Raumplanerische Massnahmen zur Anpassung an den Klimawandel,2020_1
2020-06-29T00:00:00.000,ac6a6c1ae80d49859758df41b6fd082a-332,Klimaverträglichkeitsabschätzung der gesetzlichen Grundlagen,2020_1
2020-06-29T00:00:00.000,ac6a6c1ae80d49859758df41b6fd082a-332,Klimaschutz: Förderung von grossen Solaranlagen,2020_1
2020-06-29T00:00:00.000,ec289fc12c33439a91bf71c7d6e2a926-332,Klimaschutz: Masterplan Dekarbonisierung – Ausstieg aus den fossilen Energien,2020_1
2020-06-29T00:00:00.000,ec289fc12c33439a91bf71c7d6e2a926-332,Klima-Ziel kompatibel mit dem Klimavertrag von Paris,2020_1
2020-06-29T00:00:00.000,ec289fc12c33439a91bf71c7d6e2a926-332,Initiative zur Änderung des Energiegesetzes,2020_1
2020-06-29T00:00:00.000,ec289fc12c33439a91bf71c7d6e2a926-332,Ökologisch verantwortbare Gewächshäuser,2020_1
2020-06-29T00:00:00.000,ec289fc12c33439a91bf71c7d6e2a926-332,Befristete Förderung der Infrastruktur für eine CO2-arme Mobilität,2020_1
2020-06-29T00:00:00.000,ec289fc12c33439a91bf71c7d6e2a926-332,Intensive Begrünung von urbanen Zentren gegen die Hitzebelastung im Zeitalter des Klimawandels,2020_1
2020-07-06T00:00:00.000,60339f3a9a664d29ba26b0729ff340b2-332,Eintritt neues Mitglied Kantonsrat für Daniel Häuptli,2020_1
2020-07-06T00:00:00.000,60339f3a9a664d29ba26b0729ff340b2-332,Wahl Mitglied Obergericht für Martin Burger,2020_1
2020-07-06T00:00:00.000,60339f3a9a664d29ba26b0729ff340b2-332,Wahl von drei Mitgliedern des Handelsgerichts,2020_1
2020-07-06T00:00:00.000,60339f3a9a664d29ba26b0729ff340b2-332,Auffanggesellschaft Swissport,2020_1
2020-07-06T00:00:00.000,60339f3a9a664d29ba26b0729ff340b2-332,Geschäftsbericht Regierungsrat 2019,2020_1
2020-07-06T00:00:00.000,60339f3a9a664d29ba26b0729ff340b2-332,"Nachtragskredite für das Jahr 2020, I. Sammelvorlage",2020_1
2020-07-06T00:00:00.000,a5264acef96748b8bba24a24e9a71787-332,Wiederwahl Leiter Finanzkontrolle,2020_1
2020-07-06T00:00:00.000,a5264acef96748b8bba24a24e9a71787-332,Tätigkeitsbericht der Finanzkontrolle des Kantons Zürich über das Jahr 2019,2020_1
2020-07-06T00:00:00.000,a5264acef96748b8bba24a24e9a71787-332,Rechenschaftsbericht Obergericht 2019,2020_1
2020-07-06T00:00:00.000,a5264acef96748b8bba24a24e9a71787-332,Rechenschaftsbericht Verwaltungsgericht 2019,2020_1
2020-07-06T00:00:00.000,a5264acef96748b8bba24a24e9a71787-332,Rechenschaftsbericht Sozialversicherungsgericht 2019,2020_1
2020-07-06T00:00:00.000,a5264acef96748b8bba24a24e9a71787-332,Lehrabgängerinnen und Lehrabgänger beim Kanton vorübergehend weiter beschäftigen,2020_1
2020-07-06T00:00:00.000,a5264acef96748b8bba24a24e9a71787-332,"Nachtragskredite für das Jahr 2020, I. Sammelvorlage",2020_1
2020-08-17T00:00:00.000,75eea31f9ab94e259f7b82631e38a8cb-332,Eintritt von drei neuen Mitgliedern des Kantonrates,2020_1
2020-08-17T00:00:00.000,75eea31f9ab94e259f7b82631e38a8cb-332,Wahl Mitglied Baurekursgericht (BRG) für Kaspar Plüss,2020_1
2020-08-17T00:00:00.000,75eea31f9ab94e259f7b82631e38a8cb-332,Zeitgemässe Spital- und Pflegefinanzierung,2020_1
2020-08-17T00:00:00.000,75eea31f9ab94e259f7b82631e38a8cb-332,Förderung der Biodiversitätsflächen,2020_1
2020-08-17T00:00:00.000,75eea31f9ab94e259f7b82631e38a8cb-332,Solaroffensive II: Auf jedes Dach eine Photovoltaik-Anlage,2020_1
2020-08-17T00:00:00.000,75eea31f9ab94e259f7b82631e38a8cb-332,Notfalltreffpunkte und Notfallkommunikation im Kanton Zürich,2020_1
2020-08-17T00:00:00.000,75eea31f9ab94e259f7b82631e38a8cb-332,Kultur für alle statt für wenige,2020_1
2020-08-17T00:00:00.000,75eea31f9ab94e259f7b82631e38a8cb-332,Lärmsanierung durch Flüsterbeläge auf Staatsstrassen,2020_1
2020-08-17T00:00:00.000,75eea31f9ab94e259f7b82631e38a8cb-332,Verbindlicherklärung Merkblatt sia 2060,2020_1
2020-08-17T00:00:00.000,75eea31f9ab94e259f7b82631e38a8cb-332,Illegale Auslandsadoptionen,2020_1
2020-08-17T00:00:00.000,75eea31f9ab94e259f7b82631e38a8cb-332,Änderung des Polizeigesetzes betreffend umgehende Räumung von Hausbesetzungen,2020_1
2020-08-17T00:00:00.000,75eea31f9ab94e259f7b82631e38a8cb-332,Zusatzleistungsgesetz (ZLG),2020_1
2020-08-17T00:00:00.000,75eea31f9ab94e259f7b82631e38a8cb-332,Standesinitiative zur Kompetenzübertragung an Kantone für Arbeitsbewilligungsverlängerung von Asylsuchenden mit Negativentscheid,2020_1
2020-08-17T00:00:00.000,75eea31f9ab94e259f7b82631e38a8cb-332,Informationspflicht bei Verhängung von Planungszonen,2020_1
2020-08-17T00:00:00.000,f945e63650b540269fd284e72fe0ede8-332,Gerichtliche Kontrolle von gebundenen Ausgaben,2020_1
2020-08-17T00:00:00.000,f945e63650b540269fd284e72fe0ede8-332,"Steuergesetz (StG), Änderung, Maklerprovisionen, Gewinne aus Geldspielen, steuerliche Massnahmen im Gebäudebereich, internationale Steuerausscheidung",2020_1
2020-08-17T00:00:00.000,f945e63650b540269fd284e72fe0ede8-332,"Steuergesetz (StG), Änderung, Quellenbesteuerung des Erwerbseinkommens",2020_1
2020-08-17T00:00:00.000,f945e63650b540269fd284e72fe0ede8-332,Kostenfreie Abgabe von Atemschutzmasken im Kanton Zürich,2020_1
2020-08-17T00:00:00.000,f945e63650b540269fd284e72fe0ede8-332,Drei Prozent-Quorum bei Kantonsratswahlen,2020_1
2020-08-17T00:00:00.000,f945e63650b540269fd284e72fe0ede8-332,Unvereinbarkeiten für Mitglieder des Kantonsrates,2020_1
2020-08-17T00:00:00.000,f945e63650b540269fd284e72fe0ede8-332,Abzahlen oder Abarbeiten der Schäden wegen grober Verunreinigung und Vandalismus,2020_1
2020-08-17T00:00:00.000,f945e63650b540269fd284e72fe0ede8-332,Veränderungen des Beschäftigungsgrades der Richterinnen und Richter,2020_1
2020-08-24T00:00:00.000,f1bd83a545ad45e8ba584578ebd0e56d-332,Wahl eines Mitglieds der Kommission für Justiz und öffentliche Sicherheit,2020_1
2020-08-24T00:00:00.000,f1bd83a545ad45e8ba584578ebd0e56d-332,Wahl eines Mitglieds der Kommission für Justiz und öffentliche Sicherheit,2020_1
2020-08-24T00:00:00.000,f1bd83a545ad45e8ba584578ebd0e56d-332,Fit for Future – Förderung der strukturell bedingten beruflichen Umorientierung und der Nachholbildung im Rahmen der Arbeitslosenversicherung,2020_1
2020-08-24T00:00:00.000,f1bd83a545ad45e8ba584578ebd0e56d-332,Vereinbarkeit fördern: Weiterbildungstage immer während der unterrichtsfreien Zeit,2020_1
2020-08-24T00:00:00.000,f1bd83a545ad45e8ba584578ebd0e56d-332,Einplanung von Räumen für Kultur an der neu zu erstellenden «Kantonsschule rechter Zürichsee» in Uetikon am See,2020_1
2020-08-24T00:00:00.000,f1bd83a545ad45e8ba584578ebd0e56d-332,Chancengerechtigkeit durch Arbeit an der Lernlaufbahn - ChagAll for all,2020_1
2020-08-24T00:00:00.000,f1bd83a545ad45e8ba584578ebd0e56d-332,Tagesschulen im Kanton Zürich – Unterstützung für Pilotprojekte,2020_1
2020-08-31T00:00:00.000,c841a70e071c431ca95895f6f4b4f1a8-332,Attraktivere Ortskerne,2020_1
2020-08-31T00:00:00.000,c841a70e071c431ca95895f6f4b4f1a8-332,"Chancen, Risiken und Potenzial von Innovationen und Digitalisierung für eine nachhaltige Mobilität im Kanton Zürich",2020_1
2020-08-31T00:00:00.000,c841a70e071c431ca95895f6f4b4f1a8-332,Unbegleiteter Arealausgang eines Sexualstraftäters in der Klinik Rheinau,2020_1
2020-08-31T00:00:00.000,c841a70e071c431ca95895f6f4b4f1a8-332,"Planungs- und Baugesetz, Strassengesetz; Änderung (Bahntransport von Aushub und Gesteinskörnung)",2020_1
2020-08-31T00:00:00.000,c841a70e071c431ca95895f6f4b4f1a8-332,"Bewilligung eines Objektkredits für den Neubau des Gefängnisses Winterthur, den Rückbau des alten Gefängnisses und den Umbau der Bezirksanlage Winterthur",2020_1
2020-08-31T00:00:00.000,c841a70e071c431ca95895f6f4b4f1a8-332,Bewilligung eines Objektkredits für Teile der baulichen Massnahmen zur Bereitstellung der Zeughäuser und über die Bewilligung der infolge Einräumung eines Baurechts an die Stadt Zürich entstehenden neuen Ausgabe,2020_1
2020-08-31T00:00:00.000,c841a70e071c431ca95895f6f4b4f1a8-332,Planungs- und Baugesetz (PBG),2020_1
2020-08-31T00:00:00.000,c841a70e071c431ca95895f6f4b4f1a8-332,"Genehmigung der Abrechnung des Kredits für den Ersatzneubau Stampfenbachstrasse 28/30, Zürich",2020_1
